Dataset,c,k,m,M_NUM,PIVOT,Q_NUM,R_MIN,RATIO,RECALL,AVG_TIME,COST,DATE
uqv,1.5,50,20,16,5,100,1,2.06649,0.0002,0.17164,0.00010731,874.705,
uqv,1.5,50,20,16,5,100,1,1.89451,0.0002,0.17398,0.0001075,874.705,
ukbench,1.5,50,20,16,5,100,1,1.00148,0.9422,166.119,0.0183927,874.705,
imageNet,1.5,50,20,16,5,100,1,1.14941,0.7126,216.321,0.0202494,874.705,
lastfm,1.5,50,20,16,5,100,1,1.00029,0.8096,8.5187,0.0458414,874.705,
ukbench,1.5,50,20,16,5,100,1,1.00139,0.945,178.615,0.021785,874.705,
imageNet,1.5,50,20,16,5,100,1,1.15427,0.7284,255.652,0.0293496,874.705,
ukbench,1.5,50,20,16,5,100,1,1.00098,0.9482,174.81,0.0295748,874.705,
imageNet,1.5,50,20,16,5,100,1,1.14707,0.7218,275.016,0.02769,874.705,
lastfm,1.5,50,20,16,5,100,1,1.00038,0.8828,19.0025,0.0883535,874.705,
lastfm,1.5,50,20,16,5,100,1,1.00026,0.8706,14.904,0.06918,874.705,
millionSong,1.5,50,20,16,5,100,1,1.00087,0.9466,123.077,0.0216391,874.706,
word2vec,1.5,50,20,16,5,100,1,1.00888,0.6146,205.799,0.0479036,874.706,
movielens,1.5,50,20,16,5,100,1,1.00192,0.951,0.86797,0.0482252,874.706,
MNIST,1.5,50,20,16,5,100,1,1.00214,0.932,7.2231,0.0238483,874.706,
netflix,1.5,50,20,16,5,100,1,1.00141,0.9574,1.37163,0.0462645,874.706,
yahoomusic,1.5,50,20,16,5,100,1,1.00177,0.9476,26.3911,0.0435503,874.706,
notre,1.5,50,20,16,5,100,1,1.0019,0.9314,54.4482,0.0244427,874.706,
millionSong,1.5,50,20,16,5,100,1,1.00143,0.9346,115.468,0.0188464,874.706,
movielens,1.5,50,20,16,5,100,1,1.00073,0.9802,1.0464,0.0973635,874.706,
word2vec,1.5,50,20,16,5,100,1,1.00502,0.7488,227.29,0.0706025,874.706,
millionSong,1.5,50,20,16,5,100,1,1.0008,0.9494,133.754,0.0242179,874.706,
movielens,1.5,50,20,16,5,100,1,1.00049,0.9818,0.88104,0.0697968,874.706,
MNIST,1.5,50,20,16,5,100,1,1.00216,0.9312,10.7953,0.039248,874.706,
netflix,1.5,50,20,16,5,100,1,1.0005,0.9814,1.64608,0.0661249,874.706,
MNIST,1.5,50,20,16,5,100,1,1.00232,0.9352,8.79798,0.0382612,874.706,
netflix,1.5,50,20,16,5,100,1,1.00063,0.9786,1.26518,0.0600045,874.706,
yahoomusic,1.5,50,20,16,5,100,1,1.00121,0.9602,20.7866,0.05577,874.706,
word2vec,1.5,50,20,16,5,100,1,1.00396,0.777,241.927,0.092602,874.706,
yahoomusic,1.5,50,20,16,5,100,1,1.00084,0.9724,23.7979,0.0521416,874.706,
notre,1.5,50,20,16,5,100,1,1.00112,0.9478,63.2038,0.0343857,874.706,
notre,1.5,50,20,16,5,100,1,1.00094,0.9488,51.1502,0.03889,874.706,
astro1m,1.5,50,10,16,5,100,1,1.03495,0.1856,144.774,0.0300037,875.503,
audio,1.5,50,10,16,5,100,1,1.01194,0.8534,2.82106,0.0269605,875.503,
bigann,1.5,50,10,16,5,100,1,1.01061,0.7894,119.827,0.0274857,875.503,
cifar,1.5,50,10,16,5,100,1,1.04271,0.5752,2.32192,0.0297628,875.504,
deep,1.5,50,10,16,5,100,1,1.01465,0.7366,124.778,0.0288988,875.504,
enron,1.5,50,10,16,5,100,1,1.01571,0.7428,7.77582,0.0265301,875.504,
gist,1.5,50,10,16,5,100,1,1.01567,0.5302,134.402,0.0296348,875.504,
nuswide,1.5,50,10,16,5,100,1,1.01822,0.5342,32.255,0.0291133,875.504,
nytimes,1.5,50,10,16,5,100,1,1.15376,0.1056,35.9907,0.0300116,875.504,
glove,1.5,50,10,16,5,100,1,1.02306,0.6226,166.924,0.0299877,875.504,
random,1.5,50,10,16,5,100,1,1.05408,0.6782,111.707,0.0287203,875.504,
imageNet,1.5,50,10,16,5,100,1,1.29623,0.4024,44.497,0.00971802,875.504,
sald1m,1.5,50,10,16,5,100,1,1.00671,0.8352,101.641,0.0252978,875.504,
lastfm,1.5,50,10,16,5,100,1,1.00022,0.7516,2.20946,0.0297215,875.504,
millionSong,1.5,50,10,16,5,100,1,1.0064,0.8614,90.3842,0.0248274,875.505,
movielens,1.5,50,10,16,5,100,1,1.02559,0.6846,0.51367,0.0302351,875.505,
MNIST,1.5,50,10,16,5,100,1,1.01554,0.8272,5.07758,0.026833,875.505,
seismic1m,1.5,50,10,16,5,100,1,1.02046,0.3662,130.968,0.0300032,875.505,
netflix,1.5,50,10,16,5,100,1,1.03444,0.6566,0.68115,0.0300568,875.505,
notre,1.5,50,10,16,5,100,1,1.01455,0.8246,34.6381,0.0257011,875.505,
sift,1.5,50,10,16,5,100,1,1.00686,0.8404,84.6565,0.0280935,875.505,
astro1m,1.5,50,12,16,5,100,1,1.0319,0.2118,162.073,0.0300032,875.505,
audio,1.5,50,12,16,5,100,1,1.00743,0.872,2.57213,0.021532,875.505,
space1V,1.5,50,10,16,5,100,1,1.03731,0.3064,132.604,0.0300035,875.505,
sun,1.5,50,10,16,5,100,1,1.02213,0.6494,6.01042,0.0300315,875.505,
bigann,1.5,50,12,16,5,100,1,1.00857,0.827,127.459,0.0251469,875.505,
cifar,1.5,50,12,16,5,100,1,1.03134,0.627,2.74381,0.029608,875.505,
text-to-image,1.5,50,10,16,5,100,1,1.0245,0.6762,136.84,0.0291267,875.505,
trevi,1.5,50,10,16,5,100,1,1.01075,0.8204,14.5625,0.0285362,875.505,
uqv,1.5,50,10,16,5,100,1,1.93875,0.0062,0.11116,0.00010583,875.505,
deep,1.5,50,12,16,5,100,1,1.01006,0.802,145.265,0.0275071,875.505,
enron,1.5,50,12,16,5,100,1,1.01302,0.7774,7.90271,0.0261397,875.505,
ukbench,1.5,50,10,16,5,100,1,1.00886,0.8544,114.575,0.0215674,875.506,
crawl,1.5,50,10,16,5,100,1,1.02778,0.5082,294.606,0.0292939,875.506,
word2vec,1.5,50,10,16,5,100,1,1.02453,0.3454,132.329,0.0297029,875.506,
yahoomusic,1.5,50,10,16,5,100,1,1.01159,0.7838,8.54916,0.0290201,875.506,
gist,1.5,50,12,16,5,100,1,1.01411,0.5544,166.786,0.0297849,875.506,
nuswide,1.5,50,12,16,5,100,1,1.01919,0.5274,35.4436,0.028925,875.506,
nytimes,1.5,50,12,16,5,100,1,1.13977,0.1372,40.8072,0.0300119,875.506,
glove,1.5,50,12,16,5,100,1,1.01721,0.6644,188.343,0.0296847,875.506,
random,1.5,50,12,16,5,100,1,1.03413,0.6984,122.599,0.0286915,875.506,
sald1m,1.5,50,12,16,5,100,1,1.00667,0.8326,103.526,0.0221995,875.506,
imageNet,1.5,50,12,16,5,100,1,1.23631,0.4184,54.3002,0.0134416,875.506,
lastfm,1.5,50,12,16,5,100,1,1.00058,0.6574,2.60754,0.0280125,875.506,
millionSong,1.5,50,12,16,5,100,1,1.0027,0.9158,86.8267,0.017551,875.506,
movielens,1.5,50,12,16,5,100,1,1.01806,0.7376,0.49321,0.0301883,875.506,
MNIST,1.5,50,12,16,5,100,1,1.01561,0.8346,5.53023,0.0259925,875.506,
netflix,1.5,50,12,16,5,100,1,1.01251,0.8132,0.80409,0.029789,875.506,
seismic1m,1.5,50,12,16,5,100,1,1.02442,0.3354,147.657,0.0295457,875.506,
notre,1.5,50,12,16,5,100,1,1.00651,0.8862,38.1859,0.0217107,875.507,
sift,1.5,50,12,16,5,100,1,1.00395,0.8906,94.909,0.0266883,875.507,
astro1m,1.5,50,10,16,5,100,1,1.03829,0.1624,135.19,0.0200039,875.507,
audio,1.5,50,10,16,5,100,1,1.01244,0.835,2.39885,0.0160794,875.507,
space1V,1.5,50,12,16,5,100,1,1.03682,0.3028,152.469,0.0300032,875.507,
tiny5m,1.5,50,10,16,5,100,1,1.01296,0.5652,628.425,0.0299698,875.507,
sun,1.5,50,12,16,5,100,1,1.01909,0.6716,6.72995,0.0300267,875.507,
bigann,1.5,50,10,16,5,100,1,1.02211,0.6604,112.577,0.019283,875.507,
cifar,1.5,50,10,16,5,100,1,1.06465,0.4964,1.38942,0.01985,875.507,
text-to-image,1.5,50,12,16,5,100,1,1.01737,0.739,153.998,0.0285108,875.507,
deep,1.5,50,10,16,5,100,1,1.02104,0.686,119.61,0.019162,875.507,
enron,1.5,50,10,16,5,100,1,1.01915,0.6952,6.67463,0.0181724,875.507,
trevi,1.5,50,12,16,5,100,1,1.01123,0.7826,17.5914,0.0295681,875.507,
uqv,1.5,50,12,16,5,100,1,2.12651,0,0.11805,0.00010619,875.507,
crawl,1.5,50,10,16,5,100,1,1.0403,0.417,271.129,0.0196539,875.507,
gist,1.5,50,10,16,5,100,1,1.0209,0.452,137.148,0.0199942,875.508,
ukbench,1.5,50,12,16,5,100,1,1.00618,0.875,133.203,0.0203898,875.508,
glove,1.5,50,10,16,5,100,1,1.02586,0.5826,159.811,0.01985,875.508,
word2vec,1.5,50,12,16,5,100,1,1.02107,0.3946,150.142,0.0296306,875.508,
yahoomusic,1.5,50,12,16,5,100,1,1.01192,0.799,9.36409,0.0272324,875.508,
nuswide,1.5,50,10,16,5,100,1,1.0269,0.462,28.9169,0.019598,875.508,
nytimes,1.5,50,10,16,5,100,1,1.18018,0.0944,33.6191,0.0200131,875.508,
imageNet,1.5,50,10,16,5,100,1,1.3007,0.3888,36.5976,0.00722574,875.508,
lastfm,1.5,50,10,16,5,100,1,1.00083,0.5844,1.61916,0.0175494,875.508,
random,1.5,50,10,16,5,100,1,1.04545,0.6064,99.1647,0.0191182,875.508,
millionSong,1.5,50,10,16,5,100,1,1.00702,0.8444,84.8013,0.0171925,875.508,
movielens,1.5,50,10,16,5,100,1,1.02852,0.6716,0.42573,0.0202004,875.508,
MNIST,1.5,50,10,16,5,100,1,1.03278,0.7394,4.57795,0.0182761,875.508,
netflix,1.5,50,10,16,5,100,1,1.02508,0.7304,0.6484,0.0200203,875.508,
notre,1.5,50,10,16,5,100,1,1.01662,0.8174,33.1983,0.0172381,875.508,
sald1m,1.5,50,10,16,5,100,1,1.01338,0.7508,100.711,0.0183057,875.508,
tiny5m,1.5,50,10,16,5,100,1,1.01898,0.4576,508.891,0.0196097,875.508,
seismic1m,1.5,50,10,16,5,100,1,1.03762,0.2626,118.62,0.0200035,875.508,
astro1m,1.5,50,12,16,5,100,1,1.03796,0.1598,154.95,0.0200033,875.509,
audio,1.5,50,12,16,5,100,1,1.00903,0.8578,2.646,0.0155145,875.509,
sift,1.5,50,10,16,5,100,1,1.01071,0.7792,89.102,0.0182501,875.509,
bigann,1.5,50,12,16,5,100,1,1.00825,0.8196,123.438,0.0176627,875.509,
cifar,1.5,50,12,16,5,100,1,1.04873,0.5382,2.11263,0.019883,875.509,
space1V,1.5,50,10,16,5,100,1,1.04707,0.2436,125.972,0.0200038,875.509,
sun,1.5,50,10,16,5,100,1,1.02786,0.6062,4.93242,0.0199218,875.509,
crawl,1.5,50,10,16,5,100,1,1.06018,0.2822,245.034,0.00996876,875.509,
deep,1.5,50,12,16,5,100,1,1.02078,0.6862,144.579,0.0189843,875.509,
enron,1.5,50,12,16,5,100,1,1.01598,0.7288,6.43093,0.0177484,875.509,
text-to-image,1.5,50,10,16,5,100,1,1.03562,0.6188,126.732,0.0188134,875.509,
trevi,1.5,50,10,16,5,100,1,1.01671,0.7514,12.121,0.0195071,875.509,
uqv,1.5,50,10,16,5,100,1,1.89568,0.003,0.20517,0.00010597,875.509,
gist,1.5,50,12,16,5,100,1,1.01854,0.5016,151.5,0.0200026,875.509,
ukbench,1.5,50,10,16,5,100,1,1.00918,0.8494,102.85,0.015485,875.509,
word2vec,1.5,50,10,16,5,100,1,1.02889,0.3084,118.603,0.0199398,875.51,
yahoomusic,1.5,50,10,16,5,100,1,1.02938,0.629,7.08615,0.0193639,875.51,
glove,1.5,50,12,16,5,100,1,1.02627,0.5842,181.484,0.0196695,875.51,
nuswide,1.5,50,12,16,5,100,1,1.02513,0.4908,33.8848,0.0193411,875.51,
nytimes,1.5,50,12,16,5,100,1,1.15805,0.1178,38.2135,0.0200135,875.51,
imageNet,1.5,50,12,16,5,100,1,1.27736,0.4446,56.2187,0.00785976,875.51,
lastfm,1.5,50,12,16,5,100,1,1.00066,0.5662,1.79895,0.0172947,875.51,
random,1.5,50,12,16,5,100,1,1.03184,0.63,125.377,0.0191295,875.51,
tiny5m,1.5,50,10,16,5,100,1,1.02544,0.3786,465.76,0.0099946,875.51,
millionSong,1.5,50,12,16,5,100,1,1.0058,0.865,87.0316,0.0160792,875.51,
movielens,1.5,50,12,16,5,100,1,1.01119,0.7956,0.48267,0.0201264,875.51,
MNIST,1.5,50,12,16,5,100,1,1.01977,0.81,4.62062,0.0173252,875.51,
netflix,1.5,50,12,16,5,100,1,1.02027,0.7442,0.83791,0.0201339,875.51,
sald1m,1.5,50,12,16,5,100,1,1.00767,0.8146,116.963,0.0160905,875.51,
notre,1.5,50,12,16,5,100,1,1.0142,0.8258,38.1946,0.016464,875.51,
astro1m,1.5,50,10,16,5,100,1,1.0508,0.099,121.597,0.0100045,875.51,
audio,1.5,50,10,16,5,100,1,1.02088,0.7862,2.21473,0.00963381,875.51,
seismic1m,1.5,50,12,16,5,100,1,1.02392,0.339,138.136,0.0193792,875.51,
crawl,1.5,50,12,16,5,100,1,1.02453,0.5332,327.038,0.0293835,875.51,
bigann,1.5,50,10,16,5,100,1,1.0267,0.5952,98.7723,0.0097451,875.51,
cifar,1.5,50,10,16,5,100,1,1.0914,0.4226,0.98264,0.010007,875.51,
sift,1.5,50,12,16,5,100,1,1.00607,0.847,100.492,0.0171702,875.51,
deep,1.5,50,10,16,5,100,1,1.03584,0.6044,107.191,0.00987891,875.511,
enron,1.5,50,10,16,5,100,1,1.03246,0.6146,4.41208,0.00941634,875.511,
space1V,1.5,50,12,16,5,100,1,1.04306,0.264,145.749,0.0200034,875.511,
sun,1.5,50,12,16,5,100,1,1.02197,0.6406,5.69417,0.0199164,875.511,
text-to-image,1.5,50,12,16,5,100,1,1.01968,0.7292,146.818,0.0191804,875.511,
gist,1.5,50,10,16,5,100,1,1.02916,0.3522,99.1527,0.00996749,875.511,
trevi,1.5,50,12,16,5,100,1,1.01286,0.773,12.2618,0.0196428,875.511,
uqv,1.5,50,12,16,5,100,1,1.91612,0.0088,0.11345,0.00010609,875.511,
glove,1.5,50,10,16,5,100,1,1.0444,0.473,143.154,0.0100026,875.511,
ukbench,1.5,50,12,16,5,100,1,1.00847,0.8572,119.235,0.0140466,875.511,
imageNet,1.5,50,10,16,5,100,1,1.31475,0.3668,22.2532,0.00409148,875.511,
lastfm,1.5,50,10,16,5,100,1,1.0009,0.445,0.92535,0.0096034,875.511,
word2vec,1.5,50,12,16,5,100,1,1.02562,0.3284,134.889,0.0196336,875.511,
millionSong,1.5,50,10,16,5,100,1,1.02108,0.7116,78.4444,0.00946679,875.511,
movielens,1.5,50,10,16,5,100,1,1.05585,0.5108,0.44759,0.01031,875.511,
MNIST,1.5,50,10,16,5,100,1,1.05578,0.6634,3.93,0.00982246,875.511,
yahoomusic,1.5,50,12,16,5,100,1,1.01958,0.69,8.65397,0.01944,875.511,
netflix,1.5,50,10,16,5,100,1,1.04467,0.5804,0.64817,0.0101761,875.511,
notre,1.5,50,10,16,5,100,1,1.03281,0.7386,29.1045,0.00887323,875.512,
nuswide,1.5,50,10,16,5,100,1,1.03839,0.401,25.9332,0.00987213,875.512,
nytimes,1.5,50,10,16,5,100,1,1.22094,0.055,29.7977,0.0100149,875.512,
tiny5m,1.5,50,12,16,5,100,1,1.00965,0.6318,709.572,0.0285013,875.512,
random,1.5,50,10,16,5,100,1,1.03641,0.463,102.63,0.0097047,875.512,
astro1m,1.5,50,12,16,5,100,1,1.05105,0.1026,142.657,0.0100036,875.512,
audio,1.5,50,12,16,5,100,1,1.02221,0.778,2.31741,0.0096945,875.512,
sald1m,1.5,50,10,16,5,100,1,1.01994,0.6754,75.3546,0.00916437,875.512,
bigann,1.5,50,12,16,5,100,1,1.02022,0.6706,110.55,0.00946312,875.512,
cifar,1.5,50,12,16,5,100,1,1.07303,0.4614,1.49097,0.01007,875.512,
seismic1m,1.5,50,10,16,5,100,1,1.04966,0.1076,105.455,0.0100041,875.512,
deep,1.5,50,12,16,5,100,1,1.02053,0.6798,123.559,0.00969532,875.512,
enron,1.5,50,12,16,5,100,1,1.0279,0.6478,6.12495,0.00933412,875.512,
sift,1.5,50,10,16,5,100,1,1.01877,0.6726,82.0869,0.00970001,875.512,
crawl,1.5,50,12,16,5,100,1,1.03254,0.485,307.114,0.0198111,875.512,
space1V,1.5,50,10,16,5,100,1,1.06829,0.1406,114.536,0.0100044,875.512,
sun,1.5,50,10,16,5,100,1,1.0562,0.4638,4.42667,0.0100451,875.512,
gist,1.5,50,12,16,5,100,1,1.0303,0.3474,141.385,0.0100028,875.513,
text-to-image,1.5,50,10,16,5,100,1,1.05899,0.491,116.734,0.00998137,875.513,
trevi,1.5,50,10,16,5,100,1,1.03401,0.6126,7.73329,0.0100261,875.513,
uqv,1.5,50,10,16,5,100,1,1.92076,0.0016,0.10519,0.00010594,875.513,
glove,1.5,50,12,16,5,100,1,1.03547,0.5242,166.319,0.00992276,875.513,
ukbench,1.5,50,10,16,5,100,1,1.02052,0.7688,98.4472,0.00861821,875.513,
imageNet,1.5,50,12,16,5,100,1,1.25156,0.3964,36.0082,0.00526659,875.513,
lastfm,1.5,50,12,16,5,100,1,1.00076,0.4666,0.78393,0.00956872,875.513,
word2vec,1.5,50,10,16,5,100,1,1.04199,0.2184,95.7303,0.00996351,875.513,
yahoomusic,1.5,50,10,16,5,100,1,1.03519,0.6196,6.14596,0.00991736,875.513,
nuswide,1.5,50,12,16,5,100,1,1.03693,0.4186,28.9983,0.00984049,875.513,
millionSong,1.5,50,12,16,5,100,1,1.0109,0.792,86.6396,0.00937225,875.513,
movielens,1.5,50,12,16,5,100,1,1.06572,0.4638,0.36472,0.0103419,875.513,
MNIST,1.5,50,12,16,5,100,1,1.03456,0.7532,4.08274,0.00955478,875.513,
netflix,1.5,50,12,16,5,100,1,1.04063,0.6098,0.68765,0.0101339,875.513,
nytimes,1.5,50,12,16,5,100,1,1.20161,0.0748,35.6821,0.0100148,875.513,
notre,1.5,50,12,16,5,100,1,1.02143,0.7812,34.6853,0.0088101,875.513,
random,1.5,50,12,16,5,100,1,1.05061,0.5198,100.187,0.00962089,875.513,
tiny5m,1.5,50,12,16,5,100,1,1.01364,0.5374,680.725,0.0197954,875.513,
sald1m,1.5,50,12,16,5,100,1,1.01918,0.6794,102.228,0.00914127,875.513,
seismic1m,1.5,50,12,16,5,100,1,1.03596,0.2966,116.599,0.00995779,875.514,
sift,1.5,50,12,16,5,100,1,1.01431,0.7266,92.6407,0.00977545,875.514,
crawl,1.5,50,12,16,5,100,1,1.04614,0.3692,284.917,0.00992949,875.514,
space1V,1.5,50,12,16,5,100,1,1.05624,0.1936,134.149,0.0100035,875.514,
sun,1.5,50,12,16,5,100,1,1.03413,0.5744,4.78918,0.00990203,875.514,
text-to-image,1.5,50,12,16,5,100,1,1.04701,0.5596,136.397,0.0099026,875.514,
trevi,1.5,50,12,16,5,100,1,1.0258,0.6706,9.44509,0.0100093,875.514,
uqv,1.5,50,12,16,5,100,1,2.08729,0.0002,0.11285,0.00010605,875.514,
ukbench,1.5,50,12,16,5,100,1,1.01217,0.829,115.793,0.00810728,875.515,
word2vec,1.5,50,12,16,5,100,1,1.03047,0.2886,119.212,0.0100029,875.515,
yahoomusic,1.5,50,12,16,5,100,1,1.03471,0.601,7.10929,0.00998684,875.515,
tiny5m,1.5,50,12,16,5,100,1,1.01792,0.486,545.315,0.00969997,875.515,
sift,1.5,50,15,16,5,100,1,1.00078,0.9746,229.686,0.0662735,1108.14,
uqv,1.5,50,15,16,5,100,1,2.03812,0.0006,0.1868,0.00010587,1108.14,
ukbench,1.5,50,15,16,5,100,1,1.00115,0.943,249.971,0.0627962,1108.14,
sift,1.5,50,15,16,5,100,1,1.00064,0.9782,177.842,0.0524175,1108.14,
sift,1.5,50,15,16,5,100,1,1.00047,0.9842,192.433,0.0754066,1108.14,
sift,1.5,50,15,16,5,100,300,1.00043,0.9862,218.525,0.0710165,1108.14,
sift,1.75,50,15,16,5,100,1,1.00111,0.9638,218.808,0.0608471,1108.14,
uqv,1.5,50,15,16,5,100,1,2.08338,0.002,0.12345,0.00010598,1108.14,
uqv,1.5,50,15,16,5,100,1,1.98726,0.0034,0.1228,0.00010747,1108.14,
sift,1.5,50,15,16,5,100,20,1.00048,0.9844,266.573,0.071977,1108.14,
sift,1.25,50,15,16,5,100,1,1.00018,0.9928,284.622,0.0865861,1108.14,
uqv,1.75,50,15,16,5,100,1,2.02271,0.0064,0.13979,0.00010612,1108.14,
uqv,1.5,50,15,16,5,100,300,2.19346,0.0008,0.20552,0.00010611,1108.14,
uqv,1.5,50,15,16,5,100,20,2.02908,0.0042,0.18101,0.00010652,1108.14,
uqv,1.25,50,15,16,5,100,1,2.0189,0.0042,0.17809,0.00010677,1108.14,
ukbench,1.5,50,15,16,5,100,1,1.00067,0.9462,177.732,0.0432723,1108.14,
deep,1.5,50,15,16,5,100,1,1.00134,0.9284,318.261,0.101631,1108.14,
ukbench,1.5,50,15,16,5,100,1,1.00051,0.9554,207.643,0.0791107,1108.14,
ukbench,1.75,50,15,16,5,100,1,1.00152,0.9388,240.642,0.0738552,1108.14,
ukbench,1.5,50,15,16,5,100,300,1.03403,0.9104,294.825,0.0779649,1108.14,
ukbench,1.25,50,15,16,5,100,1,1.00032,0.9578,277.055,0.0741873,1108.14,
ukbench,1.5,50,15,16,5,100,20,1.00112,0.9422,282.477,0.0690279,1108.14,
deep,1.5,50,15,16,5,100,1,1.00278,0.8996,217.142,0.0690936,1108.14,
deep,1.5,50,15,16,5,100,300,1.75909,0.2776,0.08295,2.597e-05,1108.14,
deep,1.5,50,15,16,5,100,20,1.75926,0.2786,0.09792,2.67e-05,1108.14,
deep,1.5,50,15,16,5,100,1,1.00107,0.9382,241.511,0.113309,1108.14,
imageNet,1.5,50,15,16,5,100,300,2.15136,0.2776,0.1198,1.11521e-05,1108.14,
deep,1.75,50,15,16,5,100,1,1.00213,0.9078,305.721,0.0949966,1108.14,
imageNet,1.5,50,15,16,5,100,20,2.07966,0.2776,0.14066,1.08872e-05,1108.14,
imageNet,1.5,50,15,16,5,100,1,1.188,0.5948,158.31,0.0233445,1108.14,
imageNet,1.5,50,15,16,5,100,1,1.18582,0.6068,256.469,0.0565453,1108.14,
deep,1.25,50,15,16,5,100,1,1.00077,0.9428,355.561,0.13808,1108.14,
imageNet,1.5,50,15,16,5,100,1,1.18029,0.6014,307.076,0.0643616,1108.14,
imageNet,1.75,50,15,16,5,100,1,1.20174,0.5878,255.835,0.0419369,1108.14,
imageNet,1.25,50,15,16,5,100,1,1.19937,0.6044,282.243,0.0423577,1108.14,
ethz,1.75,50,15,16,5,100,1,1.00028,0.9782,2.07294,0.0434367,1191.82,
ethz,1.5,50,15,16,5,100,1,1.00078,0.9632,1.66128,0.0362863,1191.82,
ethz,1.5,50,15,16,5,100,300,1.00036,0.977,2.08612,0.0482414,1191.82,
ethz,1.5,50,15,16,5,100,20,1.00041,0.9722,2.13661,0.0469754,1191.82,
ethz,1.5,50,15,16,5,100,1,1.0003,0.9778,2.25682,0.0481855,1191.82,
ethz,1.5,50,15,16,5,100,1,1.0001,0.9914,2.50284,0.0632443,1191.82,
ethz,1.25,50,15,16,5,100,1,1.00029,0.9788,2.39916,0.053038,1191.82,
vcseis,1.5,50,15,16,5,100,20,1.00002,0.0864,21.8439,0.0956196,1191.82,
vcseis,1.25,50,15,16,5,100,1,1.00082,0.865,24.0694,0.109589,1191.82,
vcseis,1.75,50,15,16,5,100,1,1.0013,0.8378,26.7266,0.0922155,1191.82,
vcseis,1.5,50,15,16,5,100,1,1.00049,0.8838,31.6359,0.147265,1191.82,
vcseis,1.5,50,15,16,5,100,1,1.00143,0.8262,32.2831,0.060855,1191.82,
vcseis,1.5,50,15,16,5,100,300,1.02144,0.8288,32.9151,0.100509,1191.82,
vcseis,1.5,50,15,16,5,100,1,1.00083,0.8664,38.866,0.0985884,1191.82,
txed,1.5,50,15,16,5,100,1,1.00261,0.8318,91.3087,0.0921064,1191.82,
txed,1.5,50,15,16,5,100,20,1.00341,0.8368,106.314,0.151868,1191.82,
txed,1.75,50,15,16,5,100,1,1.00228,0.8784,113.014,0.153108,1191.82,
txed,1.25,50,15,16,5,100,1,1.00182,0.8968,118.918,0.174232,1191.82,
txed,1.5,50,15,16,5,100,300,1.02432,0.841,108.356,0.169437,1191.82,
txed,1.5,50,15,16,5,100,1,1.00158,0.8994,111.525,0.169844,1191.82,
txed,1.5,50,15,16,5,100,1,1.00082,0.9528,157.353,0.302394,1191.82,
lendb,1.5,50,15,16,5,100,20,4.32207,0.0004,0.09404,0.00010592,1191.82,
lendb,1.5,50,15,16,5,100,1,4.32207,0.0004,0.10196,0.00010592,1191.82,
lendb,1.25,50,15,16,5,100,1,4.38793,0.0004,0.12528,0.00010537,1191.82,
lendb,1.75,50,15,16,5,100,1,4.38793,0.0004,0.14668,0.00010537,1191.82,
lendb,1.5,50,15,16,5,100,1,3.06517,0.001,0.15044,0.00010629,1191.82,
lendb,1.5,50,15,16,5,100,300,3.28893,0,0.14768,0.00010561,1191.82,
lendb,1.5,50,15,16,5,100,1,2.85358,0.0012,0.10844,0.00010637,1191.82,
stead,1.5,50,15,16,5,100,1,1.00238,0.8006,160.09,0.0822126,1191.82,
stead,1.5,50,15,16,5,100,300,1.06877,0.5428,147.518,0.119636,1191.82,
stead,1.25,50,15,16,5,100,1,1.00109,0.9058,210.564,0.152543,1191.82,
stead,1.5,50,15,16,5,100,20,1.00146,0.8922,222.208,0.158053,1191.82,
stead,1.75,50,15,16,5,100,1,1.00133,0.9106,214.06,0.145977,1191.82,
stead,1.5,50,15,16,5,100,1,1.00116,0.8934,212.899,0.137196,1191.82,
geofon,1.75,50,15,16,5,100,1,1.00095,0.9746,19.1874,0.00902415,1191.82,
geofon,1.5,50,15,16,5,100,1,1.00015,0.9952,22.5273,0.0308149,1191.82,
geofon,1.5,50,15,16,5,100,1,1.00039,0.9892,23.9388,0.023793,1191.82,
geofon,1.5,50,15,16,5,100,300,1.00013,0.9958,21.3701,0.020565,1191.82,
geofon,1.25,50,15,16,5,100,1,1.00001,0.9996,20.2309,0.0289866,1191.82,
geofon,1.5,50,15,16,5,100,20,1.00004,0.9984,18.6187,0.0233998,1191.82,
stead,1.5,50,15,16,5,100,1,1.00029,0.9728,273.669,0.247981,1191.82,
geofon,1.5,50,15,16,5,100,1,1.00006,0.9974,17.8764,0.0240571,1191.82,
instancegm,1.75,50,15,16,5,100,1,10.7777,0.057,0.1072,0.00010654,1191.82,
instancegm,1.5,50,15,16,5,100,1,10.7777,0.057,0.11004,0.00010654,1191.82,
instancegm,1.25,50,15,16,5,100,1,12.2807,0.0438,0.09854,0.00010681,1191.82,
instancegm,1.5,50,15,16,5,100,20,12.3054,0.0384,0.127,0.00010668,1191.82,
instancegm,1.5,50,15,16,5,100,300,12.3515,0.0324,0.09982,0.00010648,1191.82,
instancegm,1.5,50,15,16,5,100,1,12.2807,0.0438,0.13932,0.00010681,1191.82,
instancegm,1.5,50,15,16,5,100,1,9.72812,0.0764,0.09966,0.00010725,1191.82,
Music,1.5,50,15,16,5,100,300,1.06729,0.0004,1.44224,0.00010613,1196.66,
Yelp,1.5,50,15,16,5,100,300,1.10906,0.0062,0.24254,0.00136795,1196.66,
